SP500,AAPL,AMZN,FB,GOOG,MSFT
2482.29,153.275,1077.4725,171.892,945.91,74.1544
2482.3799,153.24,1077.6860000000001,171.79,945.91,74.14
2482.5801,153.25,1078.2399,171.83,946.08,74.165
2482.79,153.2399,1076.55,172.01,945.81,74.165
2482.6899,153.32,1075.786,172.29,946.09,74.155
2482.51,153.3,1073.8101,172.1921,945.69,74.15
2482.53,153.28,1072.75,172.278,945.76,74.14
2482.1499,153.33,1072.9575,172.4423,945.5939999999999,74.14
2482.1499,153.21,1070.4677,172.195,945.36,74.095
2481.6799,153.17,1069.09,171.93,944.45,74.07
2481.3601,153.18,1066.86,171.4235,943.6,74.04
2479.8501,153.0335,1067.92,171.13,942.8016,73.99
2480.6399,152.8599,1064.7032,170.9,941.04,73.855
2480.73,152.93,1065.0146,171.215,940.8,73.9164
2479.74,152.93,1065.8,171.2873,941.5428,73.98
2479.8501,152.65,1063.29,170.83,940.7360000000001,73.93
2479.23,152.7,1063.25,171.17,940.73,73.94
2479.4299,152.58,1060.48,170.78,939.69,73.89699999999999
2478.98,152.52,1062.9038,171.18099999999998,939.96,73.91
2478.8101,152.45,1061.16,170.9,939.62,73.86
2478.3,152.37,1060.2637,171.1016,939.4958,73.9
2477.3999,152.1401,1058.92,170.7878,938.7,73.85
2477.77,151.8571,1055.11,170.2,936.39,73.76
2478.3201,151.99,1056.5865,170.14,935.39,73.7711
2477.8999,151.99,1057.5182,170.761,937.2196,73.89
2478.25,151.93,1055.58,170.6399,937.56,73.95
2478.6101,151.99,1058.58,170.67,937.961,74.0
2479.0,152.1587,1061.2212,171.14,939.1199,73.985
2478.98,152.21,1061.5699,171.35,939.8580000000001,74.02
2479.05,152.23,1063.0,171.52,939.22,74.04
2478.6499,152.33,1063.6899,171.6,939.3382,74.02
2478.52,152.21,1062.21,171.57,938.7524,73.95
2478.6201,152.2,1059.53,171.54,938.87,73.98
2477.48,152.28,1060.11,171.701,938.275,74.0
2476.8899,152.1,1060.26,171.5,937.55,73.92
2476.27,152.041,1059.76,171.655,936.89,73.87
2475.51,151.77,1057.23,171.17,936.04,73.77
2474.6899,151.45,1055.8721,170.9715,934.94,73.66
2473.3101,151.38,1054.64,170.82,934.035,73.65
2473.6201,150.855,1053.29,170.12,932.34,73.54
2472.6299,150.73,1053.55,170.4324,933.44,73.59
2472.6499,150.3808,1052.63,170.26,933.19,73.49
2474.02,150.54,1051.61,170.34,932.8,73.4838
2474.77,150.8,1055.8101,170.86,934.6,73.545
2474.6899,151.13,1057.8466,171.21,935.584,73.58
2474.8401,151.1,1057.99,171.38,935.08,73.61
2474.5701,151.05,1059.54,171.4,934.9573,73.6
2474.9299,150.95,1058.785,171.11,933.85,73.555
2473.8899,151.02,1059.34,171.37,934.22,73.55
2473.72,150.62,1056.4121,170.7853,933.25,73.46
2473.0901,150.6684,1056.39,170.85,933.7,73.46
2473.8201,150.67,1055.22,170.77,933.0,73.37
2474.1201,150.92,1056.21,171.09,933.41,73.44
2473.75,150.85,1055.86,170.9615,933.36,73.48
2472.99,150.83,1052.28,170.84,932.01,73.4
2472.1599,150.5,1051.0818,170.6832,931.89,73.34
2470.77,150.33,1051.99,170.45,931.79,73.27
2471.0901,150.0,1048.5875,170.17,929.63,73.19
2470.3899,150.09,1050.3361,170.56,930.2,73.27
2471.0,150.0362,1049.67,170.72,930.2193,73.21
2470.6101,150.18,1051.5,170.9638,930.94,73.24
2470.46,150.15,1051.16,170.76,930.59,73.24
2470.01,150.18,1050.15,170.58,930.49,73.24
2469.52,150.06,1050.6421,170.44099999999997,930.09,73.1935
2467.78,150.01,1051.2812,170.44,929.625,73.13
2466.9199,149.41,1047.13,169.83,927.2,72.85
2464.8899,149.2946,1046.58,170.12,926.625,72.79
2464.48,148.83,1043.3,168.96,921.93,72.7
2465.6399,148.99,1046.2509,169.1943,923.3,72.8143
2466.3899,149.21,1048.0,169.27900000000002,924.4152,72.919
2465.6299,149.27,1047.37,169.4004,924.5501,72.92
2466.1001,149.28,1048.29,169.47,924.34,72.89
2465.6399,149.4201,1050.5801,169.99,926.69,72.96
2463.73,149.45,1050.05,169.4608,925.51,72.98
2463.21,149.06,1047.75,168.86,925.05,72.885
2463.3,148.95,1047.5,168.7334,924.21,72.86
2462.1599,148.98,1048.5,168.66,924.69,72.925
2461.8,148.8,1048.37,168.455,924.07,72.92
2463.1799,148.63,1047.58,167.73,922.3956,72.7999
2460.73,148.83,1047.01,168.55,923.9426,72.87
2461.8401,147.88,1041.4381,167.765,921.0,72.66
2461.76,148.173,1045.0,168.28,922.58,72.73
2463.46,148.3,1043.9,168.169,921.51,72.6455
2465.73,148.539,1044.34,168.641,923.26,72.76
2465.79,149.25,1046.71,169.42,924.62,72.9
2466.0701,149.22,1048.655,169.7408,925.22,72.87
2467.1899,149.36,1051.16,169.85,926.35,72.89
2466.8301,149.46,1050.7975,170.11,928.56,72.91
2467.45,149.6182,1050.85,170.4,929.45,72.95
2467.22,149.6218,1051.2324,170.28099999999998,929.07,72.955
2468.02,149.68,1051.12,170.37,928.87,72.95
2466.5901,149.74,1053.2095,170.84,930.04,72.94
2465.5,149.36,1050.4389999999999,170.4784,928.5644,72.805
2465.25,149.32,1048.59,170.4521,928.4201,72.77
2466.26,149.25,1048.39,170.28,928.375,72.765
2466.6101,149.6,1050.4301,170.6886,930.25,72.87
2466.22,149.72,1051.58,170.5,930.8,72.82
2466.55,149.68,1048.46,170.42,929.27,72.73
2466.05,149.61,1048.45,170.43,928.78,72.76
2465.6299,149.53,1047.5,170.31,928.52,72.7
2467.48,149.57,1048.91,170.52,929.105,72.74
2467.6101,149.78,1050.9417,170.91299999999998,929.64,72.72
2466.8799,149.77,1050.9351,171.05,930.0688,72.705
2465.23,149.53,1050.0,170.701,929.16,72.57
2465.9199,149.335,1048.249,170.7,927.52,72.44
2466.22,149.3069,1049.01,170.8442,928.26,72.4336
2467.8601,149.13,1048.85,170.92,928.27,72.385
2467.9399,149.35,1052.3101,171.2199,929.311,72.56
2469.0701,149.2972,1052.4932,171.27,929.29,72.6
2469.3101,149.49,1054.9716,171.5932,931.27,72.68
2469.28,149.57,1056.6949,171.76,931.8075,72.78
2469.6899,149.74,1054.49,171.6854,931.2925,72.73100000000001
2469.9399,149.94,1056.5085,171.6799,931.7,72.8056
2469.5701,149.93,1055.73,171.4749,931.75,72.8
2468.97,149.8834,1056.1488,171.5389,931.4956,72.81
2469.9299,149.69,1055.55,171.49,930.51,72.77
2469.0701,149.88,1057.6899,171.74,931.8973,72.865
2469.73,149.73,1055.4,171.41,931.39,72.77
2470.0601,149.8699,1057.0,171.48,931.95,72.815
2469.7,149.85,1056.8658,171.41,932.48,72.84
2469.5901,149.6283,1055.799,171.19,931.5,72.74
2469.99,149.63,1056.4301,171.335,933.01,72.76
2468.8899,149.68,1055.9658,171.36,932.875,72.77
2468.9399,149.6231,1054.05,171.35,932.53,72.7501
2468.5801,149.7001,1054.0,171.44,932.7902,72.78
2468.1299,149.63,1054.4169,171.31,932.98,72.8042
2468.0801,149.6399,1052.701,171.31,933.19,72.82
2467.3,149.67,1051.41,171.29,933.23,72.82
2466.8501,149.59,1050.9719,171.045,932.46,72.73
2468.3899,149.56,1051.49,170.86,931.84,72.71
2468.77,149.87,1053.77,171.3772,932.5296,72.82
2468.1399,149.8268,1054.01,171.42,932.4,72.78
2468.1599,149.66,1052.05,171.24,931.245,72.75
2467.72,149.65,1051.6789999999999,171.17,931.49,72.795
2466.0801,149.51,1050.02,171.04,930.31,72.755
2466.9299,149.4599,1047.6121,170.92,929.68,72.72
2467.04,149.58,1048.0,170.96,930.8,72.76
2468.05,149.665,1047.3029,170.95,930.6762,72.775
2467.6101,149.73,1047.25,170.985,930.262,72.81
2467.4299,149.656,1047.04,170.92,930.25,72.76
2466.2,149.5858,1047.4299,170.94,929.9564,72.77
2466.1201,149.559,1045.99,170.63,929.13,72.66
2464.4299,149.59,1046.385,170.5803,928.55,72.67
2464.5901,149.33,1045.42,170.195,926.8564,72.535
2464.1599,149.3202,1045.6746,170.21,926.67,72.52
2465.0,149.33100000000002,1046.25,170.12,926.39,72.5
2464.6499,149.54,1048.472,170.33,927.56,72.57
2465.24,149.46,1047.58,170.19,927.35,72.54
2465.49,149.6,1048.25,170.37,927.665,72.58
2464.9299,149.6647,1047.33,170.42,927.72,72.61
2465.3,149.605,1046.78,170.3079,926.96,72.595
2465.25,149.66,1046.67,170.38,927.1299,72.62
2464.6699,149.63,1046.9,170.2865,926.99,72.62
2466.0701,149.57,1046.6299,170.429,926.43,72.61
2465.75,149.77,1046.72,170.69,927.51,72.68
2466.53,149.6399,1046.1245,170.4312,926.8715,72.61
2466.72,149.82,1046.8,170.6965,927.87,72.69
2467.2,149.85,1047.24,170.66,927.71,72.74
2467.47,149.931,1047.15,170.8088,928.3411,72.74
2467.8301,150.04,1046.875,170.84,929.07,72.76
2467.48,150.02,1047.776,170.7668,928.95,72.7601
2467.3201,149.9308,1047.2,170.7,928.9415,72.755
2466.8899,149.9037,1046.0,170.5672,928.36,72.76
2466.8899,149.8606,1046.21,170.56,928.24,72.7379
2466.3799,149.79,1045.85,170.5,928.185,72.6902
2467.1299,149.84,1045.3409,170.4,927.7,72.7
2466.8999,149.99,1045.6874,170.61,928.79,72.7558
2466.8401,149.89,1043.5610000000001,170.49,927.7701,72.725
2465.5701,149.89,1043.636,170.5575,928.1522,72.745
2465.97,149.69,1042.9314,170.3524,926.93,72.64
2466.1399,149.705,1042.34,170.359,927.51,72.635
2466.0601,149.695,1043.0353,170.48,928.23,72.68
2465.8201,149.63,1042.6,170.375,927.7,72.635
2466.78,149.6375,1041.275,170.245,928.05,72.61
2467.3301,149.76,1041.21,170.43,928.96,72.65
2467.96,149.84,1042.34,170.44,928.76,72.65
2467.49,149.8378,1042.8051,170.56,929.2044,72.675
2467.5,149.72899999999998,1042.21,170.435,928.7137,72.6039
2467.1399,149.6541,1042.7437,170.46,929.24,72.61
2466.9399,149.67,1041.36,170.4,928.625,72.57
2467.78,149.65,1040.92,170.29,928.75,72.56
2468.1001,149.72,1041.61,170.19,928.8672,72.59
2469.48,149.76,1041.3,170.179,928.41,72.6
2469.55,149.85,1041.847,170.19,929.42,72.64
2469.0901,149.881,1042.48,170.28,929.45,72.6325
2469.25,149.83,1042.79,170.196,929.23,72.6245
2469.6699,149.905,1043.88,170.2984,929.825,72.645
2469.78,150.02,1045.595,170.37,930.23,72.645
2469.77,150.01,1043.9,170.23,929.56,72.6
2470.02,149.98,1044.75,170.37,929.66,72.575
2469.5601,150.0,1045.22,170.35,929.7228,72.64
2469.5,149.95,1043.6801,169.98,930.0,72.645
2470.03,149.97,1045.28,169.96,929.47,72.62
2469.96,150.06,1044.91,169.94,930.07,72.65
2471.3799,150.07,1044.76,170.14,929.75,72.64
2472.25,150.25,1044.75,170.3399,930.1,72.7
2472.27,150.39,1045.125,170.36,930.8689,72.79
2471.8899,150.27,1044.39,170.285,930.21,72.79
2472.0601,150.16,1043.625,170.1466,929.9912,72.7656
2472.3,150.26,1044.46,170.315,930.42,72.825
2471.6899,150.24,1044.62,170.25,930.69,72.825
2470.71,150.13,1043.985,170.09,930.54,72.8
2470.8201,149.99,1043.09,169.92,929.9496,72.79
2471.23,149.98,1043.833,170.01,930.52,72.8
2471.52,150.01,1043.5,170.02,930.72,72.81
2471.51,150.03,1043.0179,170.015,930.47,72.81
2472.4199,150.01,1043.83,169.94,930.65,72.82
2472.3301,150.12,1044.8108,170.041,931.3809,72.87
2472.27,150.13,1045.2,170.04,931.65,72.9
2472.23,150.0899,1044.5,170.12,931.68,72.89
2472.96,150.16,1046.5601,170.1818,932.165,72.94
2472.25,150.28,1046.67,170.34,932.68,73.0
2472.6201,150.22,1045.1,170.19,932.68,72.99
2472.29,150.24,1045.9047,170.36,933.36,73.05
2472.5901,150.26,1044.5,170.29,932.89,73.08
2473.05,150.35,1044.75,170.22,933.32,73.15
2472.3701,150.3555,1045.04,170.21,933.92,73.11
2471.9099,150.27,1044.23,170.209,933.5,73.085
2474.3101,150.2601,1044.3,170.11,933.27,73.05
2475.48,150.35,1045.03,170.3499,933.68,73.1
2475.48,150.56,1046.0,170.44,934.09,73.16
2470.1299,149.79,1011.01,169.07,929.4,72.75
2469.3701,149.72,1006.22,169.47,928.73,72.55
2468.78,149.69,1005.19,169.6532,928.01,72.7
2468.47,149.48,1003.17,169.7415,928.11,72.615
2467.73,149.4592,1002.39,169.79,928.5,72.64
2470.3999,149.51,1003.595,170.142,928.6588,72.615
2471.0901,149.76,1004.34,170.475,929.9287,72.79
2470.9299,149.78,1004.5375,170.4114,929.53,72.91
2470.53,149.66,1003.06,170.545,929.4,72.9
2470.8401,149.755,1004.8388,171.08,931.235,72.96
2471.02,149.6114,1007.495,171.265,931.77,72.94
2471.1001,149.78,1009.0091,171.7047,933.5,73.075
2471.0601,149.895,1009.99,171.64,935.93,73.07
2471.3301,150.01,1008.79,171.96,935.5,73.08
2471.5,150.21,1009.96,172.06900000000002,935.81,73.11
2470.6899,150.02,1010.81,172.2446,935.9,73.11
2470.3201,149.96,1010.16,172.02,935.68,73.06
2470.05,149.9836,1009.05,171.89,935.0841,73.0445
2469.6299,149.84,1009.61,171.68,934.82,72.96
2469.78,149.8,1008.395,171.64,935.2,72.9
2470.27,149.8059,1007.5,171.5583,934.7,72.96
2469.4299,149.85,1005.99,171.88,935.75,73.035
2468.95,149.72,1008.0758,171.8,936.0,72.99
2468.2,149.77,1009.5,171.9,937.08,73.045
2467.96,149.65,1008.09,171.6,936.21,72.94
2468.1001,149.49,1007.73,171.51,935.69,72.88
2468.75,149.57,1008.045,171.49,935.17,72.92
2468.6299,149.69,1010.1,171.67,935.23,72.995
2468.49,149.72,1009.7555,171.66299999999998,935.395,73.0155
2468.01,149.7,1010.32,171.7,935.03,73.005
2468.6399,149.51,1008.8022,171.58,934.24,72.91
2469.03,149.7098,1009.655,171.94,934.72,72.98
2468.8301,149.74,1010.96,172.32,935.65,73.02
2468.0701,149.8047,1009.98,172.2824,935.52,72.95
2468.8501,149.73,1007.6211,172.02200000000002,935.6954,72.9213
2468.02,149.835,1010.6360000000001,172.2114,936.691,72.98
2467.26,149.78,1009.6,172.0938,935.82,72.9299
2466.6699,149.6933,1010.0,172.09,936.7589999999999,72.8801
2466.3301,149.65,1009.56,171.96,935.66,72.83
2466.9399,149.59,1009.74,171.86,934.88,72.7943
2466.97,149.7,1010.47,171.87,935.5,72.86
2467.3999,149.73,1010.1,172.03,935.55,72.86
2467.73,149.8,1011.39,172.0352,936.2079,72.85
2467.6499,149.85,1009.01,172.08,936.22,72.865
2468.74,149.9,1010.2,172.15,936.705,72.905
2468.48,150.05,1013.49,172.4206,937.63,72.94
2468.4299,150.1407,1014.115,172.48,937.79,72.93
2468.3301,150.12,1012.9343,172.48,937.55,72.92
2467.8799,150.09,1013.035,172.3692,937.05,72.89
2467.79,149.99,1012.5928,172.1825,936.875,72.85
2467.78,150.04,1013.3977,172.28,936.22,72.835
2467.2,149.94,1012.1,172.18,935.7101,72.78
2466.4099,149.87,1011.6657,171.9786,935.18,72.76
2466.53,149.72,1011.9721,171.87,935.35,72.73
2466.4199,149.7,1011.69,171.77,934.83,72.695
2466.6201,149.73,1012.0,171.74900000000002,935.36,72.725
2467.0,149.83,1012.3793,172.03,936.07,72.8
2466.22,149.85,1012.4464,172.07,935.815,72.86
2466.6399,149.77,1010.82,171.87,935.255,72.79
2466.48,149.74,1011.15,171.93599999999998,935.39,72.82
2466.47,149.725,1011.745,171.9886,935.855,72.88
2466.47,149.78,1011.1682,172.06,935.9,72.91
2467.1399,149.78,1011.64,172.03,935.32,72.94
2465.6201,149.87,1012.165,172.05,935.42,72.97
2465.3601,149.65,1010.8,171.83,934.57,72.87
2465.6399,149.66,1010.735,171.83,934.82,72.8761
2466.4199,149.74,1011.4887,171.82,935.03,72.91
2466.3,149.77,1011.5,171.82,935.25,72.9399
2466.1201,149.81,1010.665,171.78,935.19,72.9301
2466.0701,149.8001,1010.8153,171.73,935.185,72.93
2465.77,149.75,1010.7792,171.74,934.82,72.88
2466.0701,149.84,1011.195,171.89,934.77,72.9092
2465.3899,149.83,1011.59,171.97,935.0825,72.931
2466.73,149.78,1010.9351,171.88,934.85,72.95
2466.95,149.96,1011.85,172.2234,936.19,72.965
2466.4199,149.9,1011.1404,172.33,936.22,72.94
2466.54,149.82,1010.0,172.15,936.04,72.94
2466.1499,149.84,1009.88,172.15,936.2921,72.96
2466.49,149.83,1009.58,172.0,935.865,72.91
2466.77,149.769,1009.54,171.83,936.0,72.89
2465.74,149.725,1009.71,171.84900000000002,935.735,72.9
2466.0601,149.63,1008.105,171.641,935.04,72.87
2465.6499,149.645,1010.0,171.9,935.4,72.91
2465.9099,149.5497,1009.75,171.905,935.41,72.815
2465.8401,149.59,1010.505,172.0378,935.7173,72.85
2465.53,149.55,1009.68,172.02,936.16,72.85
2465.8501,149.52,1008.9391,171.8511,935.8289,72.8
2466.1101,149.64,1010.0,171.9555,936.12,72.87
2466.79,149.715,1010.27,172.055,935.33,72.89
2466.52,149.69,1009.56,172.08,935.865,72.92
2467.1599,149.64,1010.32,171.97,935.08,72.92
2467.3701,149.7,1011.37,172.12,935.45,72.96
2467.0701,149.6899,1012.2,172.27,935.635,72.96
2467.1201,149.6299,1010.635,172.12,935.3875,72.93
2467.3,149.6254,1011.35,172.1998,935.65,72.9199
2467.3999,149.65,1012.3061,172.3416,936.12,72.94
2467.4299,149.7555,1014.12,172.48,936.87,72.97
2465.5901,149.68,1013.7,172.46,936.88,72.99
2466.1599,149.55,1012.4111,172.3,936.3628,72.89
2467.6201,149.61,1013.07,172.407,936.25,72.895
2467.55,149.7293,1013.95,172.42,937.31,72.99
2468.1201,149.7624,1014.61,172.4999,937.57,73.0
2468.49,149.82,1016.5,172.51,937.84,72.9899
2468.78,149.78,1015.5,172.449,938.1147,72.99
2467.8799,149.79,1015.08,172.4295,938.2,73.015
2468.3101,149.76,1014.57,172.33,937.8475,72.9955
2468.6201,149.78,1016.0,172.37,938.28,73.0
2468.71,149.7852,1016.145,172.3801,938.23,73.0
2468.8101,149.78,1016.278,172.35,937.77,72.98
2468.8501,149.71,1015.852,172.33,937.0,72.94
2468.27,149.705,1016.42,172.419,937.43,72.97
2468.3899,149.65,1016.84,172.34,937.72,72.96
2468.6399,149.72,1016.57,172.4367,937.75,73.0
2468.1799,149.7148,1017.24,172.43,938.19,72.98
2468.3101,149.59,1016.3822,172.29,937.37,72.95
2468.29,149.6,1017.89,172.36,938.03,72.99
2467.6399,149.58,1017.7699,172.30900000000003,937.975,73.0
2468.28,149.577,1016.7,172.3036,937.805,72.935
2467.8999,149.6299,1017.4135,172.38,938.215,72.93
2467.74,149.59,1016.6369,172.16,938.22,72.88
2467.96,149.61,1015.9,172.16,938.115,72.89
2467.6599,149.62,1016.39,172.2485,938.14,72.92
2467.8,149.58,1016.21,172.2,938.148,72.935
2467.73,149.59,1015.7,172.2,938.27,72.91
2467.9399,149.57,1015.7,172.2199,937.96,72.905
2469.05,149.58,1015.41,172.19,937.5016,72.905
2468.6699,149.73,1015.585,172.34,938.35,72.945
2468.6499,149.71,1015.688,172.46,938.11,72.9713
2469.1101,149.691,1015.5,172.45,938.0392,72.975
2469.0801,149.7397,1016.34,172.53799999999998,938.5942,73.0
2468.5901,149.73,1015.145,172.6,938.28,72.99
2468.71,149.67,1014.77,172.53,938.07,72.99
2468.8701,149.639,1014.305,172.45,937.52,72.98
2468.47,149.63,1013.784,172.4444,937.81,72.975
2468.46,149.57,1013.4248,172.36,937.365,72.96
2468.7,149.57,1013.5419999999999,172.45,937.57,72.9477
2469.0801,149.62,1013.645,172.43,938.3365,72.993
2469.1499,149.665,1014.34,172.46,938.025,73.0
2469.1699,149.61,1013.3401,172.4,937.88,72.99
2469.1201,149.585,1013.75,172.31900000000002,937.88,72.975
2469.1599,149.59,1013.9110000000001,172.2532,938.04,72.945
2469.1299,149.59,1013.1,172.4,937.92,72.945
2468.97,149.6059,1013.7,172.41,937.92,72.957
2469.0701,149.53,1013.9,172.34,937.92,72.94
2469.1799,149.53,1013.87,172.42,937.92,72.945
2469.1001,149.605,1014.5674,172.4289,937.96,72.93
2469.27,149.58100000000002,1014.66,172.5,938.06,72.9843
2469.6499,149.6866,1014.89,172.58,938.5,73.025
2469.7,149.78,1015.9999,172.73,938.775,72.9953
2469.7,149.71,1015.63,172.49,938.74,73.0
2469.5701,149.7324,1016.88,172.62,939.14,72.995
2469.77,149.7,1016.59,172.51,939.145,72.97
2470.6399,149.765,1017.45,172.6552,939.62,72.995
2470.3799,149.88,1019.24,172.771,940.17,73.0533
2470.5701,149.82,1017.9547,172.7,939.96,73.025
2470.5,149.85,1018.2585,172.7431,939.99,73.03
2470.5901,149.875,1018.34,172.81,940.11,73.0699
2470.54,149.93,1018.58,172.77,940.3001,73.055
2470.45,149.94,1018.53,172.8222,939.81,73.06
2470.6201,149.9578,1018.33,172.89,939.98,73.045
2470.5701,150.0,1018.78,173.07,940.19,73.07
2470.6299,150.03,1018.935,173.08,939.9549,73.07
2470.3999,150.0599,1019.3899,173.15,940.21,73.06
2470.47,150.01,1019.45,173.2,939.51,73.06
2470.21,150.06,1019.37,173.2,940.32,73.055
2470.3,149.97,1018.695,173.0099,940.0830000000001,73.045
2470.3301,149.99,1018.1901,172.9,940.06,73.07
2470.3899,150.0011,1018.15,172.9699,940.395,73.07
2470.47,150.0599,1018.67,173.0375,940.5,73.085
2470.4099,150.055,1018.3997,173.0669,940.4771,73.1
2470.1299,150.01,1018.2474,173.0299,940.52,73.0601
2470.2,149.94,1018.515,172.95,940.0,73.03
2470.1699,149.91,1018.5444,172.8746,940.08,73.03
2469.95,149.88,1018.6104,172.88,939.965,73.01
2469.73,149.9,1019.1312,172.88,939.7878,73.01
2469.5901,149.96,1019.06,172.9822,940.0959,73.025
2469.5901,149.94,1019.095,173.0322,940.5,73.07
2469.6499,149.94,1018.507,173.0799,940.25,73.075
2469.72,149.92,1018.765,173.0422,940.26,73.055
2469.8999,149.9,1019.3353,173.08,940.18,73.055
2470.23,149.89,1020.36,173.2099,940.0,73.1
2470.1799,149.91,1021.42,173.17,940.325,73.17
2470.26,149.915,1021.4192,173.15,940.07,73.22
2469.9399,149.8975,1022.0,173.1999,940.3648,73.225
2469.8701,149.8759,1021.3589,173.111,940.225,73.22
2469.95,149.84,1020.77,173.09,939.78,73.2
2469.96,149.905,1021.935,173.22,940.34,73.205
2470.0801,149.8767,1022.93,173.19,940.7168,73.215
2470.2,149.8952,1023.1466,173.2,940.8399,73.23
2470.0601,149.97,1023.9595,173.22799999999998,941.0,73.245
2470.1201,149.95,1024.86,173.225,941.73,73.25
2470.1699,150.0,1025.97,173.3,942.37,73.27
2469.6799,150.03,1027.2509,173.3756,942.44,73.3
2469.45,149.98,1024.86,173.3099,941.98,73.305
2469.45,149.9,1025.35,173.09,941.39,73.225
2469.47,149.93,1025.53,173.08,941.535,73.249
2469.76,149.95,1024.83,173.179,942.14,73.27
2469.6799,149.96,1024.0088,173.1378,942.3475,73.25
2469.6399,149.99,1024.3083,173.13,942.3,73.255
2469.8899,149.94,1024.37,173.15,942.84,73.235
2469.96,149.9753,1023.96,173.2,943.01,73.24
2469.6899,149.9999,1024.14,173.17,943.35,73.259
2469.6799,150.019,1024.02,173.18,943.475,73.2701
2469.47,150.0682,1024.89,173.21,943.5,73.31
2469.1599,150.02,1024.6,173.14,943.17,73.255
2469.6201,149.98,1024.12,173.05,943.2702,73.225
2469.7,150.0646,1024.6915,173.07,943.0876,73.275
2469.4199,150.085,1025.49,173.13,943.49,73.283
2469.8999,150.06,1024.3199,173.03,943.5976,73.245
2469.71,150.08,1024.9351,172.99,943.5,73.235
2469.6899,150.0407,1024.98,172.99,943.2302,73.245
2469.6499,150.07,1025.26,173.08,943.01,73.26
2469.24,150.02,1025.76,173.11,943.0,73.275
2469.3501,149.96,1025.5895,173.02,942.3954,73.24
2469.3301,149.94,1025.965,173.03,942.64,73.21
2468.98,149.92,1025.58,173.01,942.32,73.17
2468.6799,149.8585,1025.6379,172.96,942.48,73.155
2468.7,149.815,1024.2344,172.885,941.265,73.14
2468.8,149.83,1024.09,172.89,941.295,73.13
2468.96,149.79,1024.5699,172.82,940.665,73.11
2469.2,149.80100000000002,1024.097,172.8301,940.35,73.11
2469.1101,149.79,1024.5,172.78,940.0,73.1
2469.1399,149.8457,1024.61,172.83,941.0,73.14
2468.9399,149.84,1025.01,172.77,941.0,73.155
2469.3101,149.835,1025.755,172.7533,941.4689999999999,73.165
2469.23,149.92,1025.99,172.78,941.65,73.18
2469.46,149.9355,1025.8,172.7,941.34,73.175
2469.6101,149.94,1026.36,172.61,941.47,73.18
2469.55,149.93,1026.45,172.62,941.03,73.2
2469.1699,149.9452,1026.2039,172.67,941.48,73.165
2469.0701,149.905,1026.64,172.57,940.92,73.12
2468.9099,149.9,1026.59,172.54,940.97,73.115
2469.23,149.8636,1026.7725,172.5999,940.6668,73.13
2469.28,149.89,1027.3,172.62,940.77,73.17
2469.22,149.93,1028.782,172.59,941.095,73.165
2469.28,149.9284,1028.98,172.58,940.78,73.1631
2469.3,149.93,1029.5699,172.6198,940.78,73.15
